#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
        4485    -3.79775     -3.8274   0.0016542
        4486    -3.85454     -3.8274  0.00165385
        4487    -3.90966    -3.82742  0.00165358
        4488    -3.74902    -3.82741   0.0016533
        4489    -3.84057    -3.82741  0.00165294
        4490    -3.86611    -3.82742  0.00165259
        4491    -3.82363    -3.82742  0.00165222
        4492    -3.87743    -3.82743  0.00165189
        4493    -3.82388    -3.82743  0.00165153
        4494    -3.71392     -3.8274  0.00165135
        4495    -3.72124    -3.82738  0.00165115
        4496    -3.67938    -3.82734  0.00165111
        4497    -3.76712    -3.82733   0.0016508
        4498     -3.7405    -3.82731  0.00165055
        4499    -3.75085    -3.82729  0.00165027
        4500    -3.76831    -3.82728  0.00164995
        4501    -3.70152    -3.82725  0.00164982
        4502    -3.67691    -3.82722  0.00164979
        4503    -3.60309    -3.82717  0.00165018
        4504    -3.70726    -3.82714  0.00165003
        4505    -3.83137    -3.82714  0.00164966
        4506    -3.79961    -3.82714  0.00164931
        4507    -3.82416    -3.82714  0.00164894
        4508    -3.80916    -3.82713  0.00164858
        4509    -3.89758    -3.82715  0.00164829
        4510    -3.81151    -3.82715  0.00164793
        4511    -3.78766    -3.82714  0.00164758
        4512    -3.69968    -3.82711  0.00164746
        4513    -3.78258     -3.8271  0.00164713
        4514    -3.82937     -3.8271  0.00164676
        4515    -3.82754     -3.8271   0.0016464
        4516    -3.77476    -3.82709  0.00164607
        4517    -3.69357    -3.82706  0.00164597
        4518    -3.65217    -3.82702  0.00164606
        4519    -3.72387      -3.827  0.00164586
        4520    -3.75108    -3.82698  0.00164558
        4521    -3.75188    -3.82696   0.0016453
        4522    -3.72822    -3.82694  0.00164508
        4523    -3.59611    -3.82689  0.00164551
        4524    -3.63517    -3.82685  0.00164569
        4525    -3.60602     -3.8268  0.00164605
        4526    -3.61806    -3.82675  0.00164633
        4527    -3.71576    -3.82673  0.00164615
        4528    -3.73463    -3.82671  0.00164591
        4529    -3.71444    -3.82668  0.00164574
        4530    -3.66397    -3.82665  0.00164577
        4531    -3.69371    -3.82662  0.00164566
        4532    -3.76505    -3.82661  0.00164536
        4533    -3.66687    -3.82657  0.00164537
        4534     -3.6724    -3.82654  0.00164536
        4535    -3.74183    -3.82652   0.0016451
        4536    -3.79225    -3.82651  0.00164476
        4537    -3.78187     -3.8265  0.00164442
        4538    -3.84431     -3.8265  0.00164407
        4539    -3.86499    -3.82651  0.00164373
        4540    -3.78731     -3.8265  0.00164339
        4541     -3.6903    -3.82647   0.0016433
        4542     -3.6612    -3.82644  0.00164334
        4543    -3.72951    -3.82642  0.00164312
        4544    -3.68482    -3.82638  0.00164305
        4545    -3.75737    -3.82637  0.00164276
        4546    -3.84899    -3.82637  0.00164241
        4547    -3.84451    -3.82638  0.00164205
        4548    -3.81153    -3.82638  0.00164169
        4549    -3.83701    -3.82638  0.00164133
        4550    -3.91269     -3.8264  0.00164108
        4551    -3.96894    -3.82643  0.00164102
        4552    -3.95319    -3.82646  0.00164089
        4553    -3.88405    -3.82647  0.00164058
        4554    -3.84458    -3.82647  0.00164023
        4555     -3.8179    -3.82647  0.00163987
        4556    -3.78012    -3.82646  0.00163954
        4557    -3.79452    -3.82645   0.0016392
        4558    -3.81546    -3.82645  0.00163884
        4559    -3.81674    -3.82645  0.00163848
        4560     -3.8857    -3.82646  0.00163817
        4561    -3.78587    -3.82645  0.00163784
        4562    -3.76124    -3.82644  0.00163754
        4563    -3.77114    -3.82643  0.00163723
        4564    -3.71347     -3.8264  0.00163705
        4565    -3.72748    -3.82638  0.00163684
        4566    -3.80371    -3.82638  0.00163649
        4567    -3.73402    -3.82635  0.00163625
        4568    -3.77053    -3.82634  0.00163594
        4569    -3.82123    -3.82634  0.00163558
        4570    -3.74604    -3.82632  0.00163532
        4571    -3.71579     -3.8263  0.00163514
        4572    -3.84025     -3.8263  0.00163479
        4573     -3.9338    -3.82633   0.0016346
        4574    -3.90917    -3.82634  0.00163434
        4575    -3.91233    -3.82636  0.00163409
        4576    -3.94501    -3.82639  0.00163394
        4577     -3.9848    -3.82642  0.00163395
        4578    -3.90349    -3.82644  0.00163368
        4579    -3.92755    -3.82646  0.00163347
        4580    -3.86904    -3.82647  0.00163314
        4581    -3.81214    -3.82647  0.00163279
        4582    -3.82293    -3.82647  0.00163243
        4583    -3.78286    -3.82646   0.0016321
        4584    -3.80419    -3.82645  0.00163176
        4585    -3.88952    -3.82647  0.00163146
        4586    -3.89871    -3.82648  0.00163118
        4587    -3.91536     -3.8265  0.00163094
        4588    -3.93688    -3.82653  0.00163076
        4589    -3.92753    -3.82655  0.00163055
        4590    -4.03313    -3.82659  0.00163082
        4591    -3.97441    -3.82663  0.00163078
        4592    -3.89382    -3.82664  0.00163049
        4593    -3.79905    -3.82663  0.00163015
        4594    -3.82303    -3.82663  0.00162979
        4595    -3.82801    -3.82663  0.00162944
        4596    -3.81921    -3.82663  0.00162908
        4597    -3.73197    -3.82661  0.00162886
        4598    -3.77266     -3.8266  0.00162855
        4599     -3.7068    -3.82657   0.0016284
        4600    -3.73315    -3.82655  0.00162818
        4601    -3.62665    -3.82651   0.0016284
        4602    -3.68173    -3.82648  0.00162835
        4603    -3.80058    -3.82647  0.00162801
        4604    -3.74827    -3.82646  0.00162774
        4605    -3.75963    -3.82644  0.00162745
        4606    -3.84868    -3.82645  0.00162711
        4607    -3.92529    -3.82647   0.0016269
        4608     -3.8136    -3.82647  0.00162654
        4609    -3.91682    -3.82648  0.00162631
        4610    -3.96424    -3.82651  0.00162623
        4611    -3.95221    -3.82654  0.00162611
        4612    -3.86944    -3.82655  0.00162578
        4613    -3.82131    -3.82655  0.00162543
        4614    -3.90121    -3.82657  0.00162516
        4615    -3.83804    -3.82657  0.00162481
        4616    -3.81002    -3.82657  0.00162446
        4617    -3.87226    -3.82658  0.00162414
        4618    -3.79642    -3.82657   0.0016238
        4619    -3.81732    -3.82657  0.00162345
        4620    -3.77939    -3.82656  0.00162313
        4621    -3.81007    -3.82655  0.00162278
        4622    -3.90406    -3.82657  0.00162252
        4623    -3.91792    -3.82659  0.00162229
        4624    -3.99777    -3.82663  0.00162236
        4625    -4.07099    -3.82668  0.00162287
        4626    -4.03292    -3.82672  0.00162313
        4627    -4.08551    -3.82678  0.00162374
        4628    -4.01876    -3.82682  0.00162392
        4629    -4.09686    -3.82688  0.00162462
        4630     -3.9833    -3.82691  0.00162462
        4631    -4.04778    -3.82696  0.00162497
        4632    -4.02611      -3.827  0.00162518
        4633    -4.07193    -3.82706  0.00162569
        4634    -3.98218    -3.82709  0.00162569
        4635    -3.92032    -3.82711  0.00162546
        4636     -3.9771    -3.82714  0.00162543
        4637    -3.82841    -3.82714  0.00162508
        4638    -3.87281    -3.82715  0.00162476
        4639    -3.89235    -3.82717  0.00162447
        4640    -3.94983    -3.82719  0.00162434
        4641    -3.86617     -3.8272  0.00162401
        4642    -3.72222    -3.82718  0.00162382
        4643    -3.67761    -3.82715  0.00162379
        4644    -3.75872    -3.82713   0.0016235
        4645     -3.7106    -3.82711  0.00162335
        4646     -3.7214    -3.82708  0.00162316
        4647    -3.81129    -3.82708  0.00162281
        4648     -3.7837    -3.82707  0.00162249
        4649    -3.81385    -3.82707  0.00162214
        4650    -3.84769    -3.82707   0.0016218
        4651    -3.87696    -3.82708  0.00162149
        4652    -3.83665    -3.82709  0.00162114
        4653    -3.88659     -3.8271  0.00162084
        4654    -3.86529    -3.82711  0.00162051
        4655    -3.83749    -3.82711  0.00162017
        4656    -3.83573    -3.82711  0.00161982
        4657    -3.67286    -3.82708  0.00161981
        4658    -3.67315    -3.82704   0.0016198
        4659    -3.78718    -3.82704  0.00161948
        4660    -3.81417    -3.82703  0.00161913
        4661    -3.86702    -3.82704  0.00161881
        4662    -3.84652    -3.82705  0.00161846
        4663    -3.89036    -3.82706  0.00161817
        4664    -3.92092    -3.82708  0.00161795
        4665    -3.93097     -3.8271  0.00161776
        4666    -3.91166    -3.82712  0.00161751
        4667    -3.87392    -3.82713   0.0016172
        4668    -3.90217    -3.82715  0.00161693
        4669    -3.95739    -3.82717  0.00161683
        4670    -3.88196    -3.82719  0.00161652
        4671    -3.94737    -3.82721  0.00161638
        4672    -3.94608    -3.82724  0.00161623
        4673    -3.87794    -3.82725  0.00161593
        4674    -3.79957    -3.82724  0.00161559
        4675    -3.75844    -3.82723  0.00161531
        4676    -3.64977    -3.82719  0.00161541
        4677    -3.80399    -3.82718  0.00161507
        4678    -3.84842    -3.82719  0.00161474
        4679    -3.76265    -3.82718  0.00161445
        4680    -3.81052    -3.82717  0.00161411
        4681    -3.84395    -3.82718  0.00161377
        4682    -3.71918    -3.82715  0.00161359
        4683    -3.67899    -3.82712  0.00161355
        4684    -3.81689    -3.82712  0.00161321
        4685    -3.89855    -3.82713  0.00161294
        4686    -3.82363    -3.82713  0.00161259
        4687    -3.85594    -3.82714  0.00161226
        4688     -3.8776    -3.82715  0.00161195
        4689    -3.73831    -3.82713  0.00161172
        4690    -3.85284    -3.82714  0.00161139
        4691    -3.80283    -3.82713  0.00161105
        4692    -3.88793    -3.82714  0.00161076
        4693    -3.80128    -3.82714  0.00161043
        4694    -3.80546    -3.82713  0.00161009
        4695    -3.86409    -3.82714  0.00160977
        4696    -3.88589    -3.82715  0.00160947
        4697    -3.87166    -3.82716  0.00160916
        4698    -3.84759    -3.82717  0.00160882
        4699    -3.84878    -3.82717  0.00160849
        4700    -3.82396    -3.82717  0.00160814
        4701    -3.83912    -3.82717   0.0016078
        4702    -3.89224    -3.82719  0.00160752
        4703    -3.79619    -3.82718  0.00160719
        4704    -3.88865     -3.8272   0.0016069
        4705     -3.9343    -3.82722  0.00160672
        4706    -3.90325    -3.82723  0.00160646
        4707     -3.8646    -3.82724  0.00160614
        4708    -3.95882    -3.82727  0.00160604
        4709    -3.88968    -3.82728  0.00160576
        4710    -3.95679    -3.82731  0.00160565
        4711    -4.02786    -3.82735  0.00160587
        4712    -3.97202    -3.82738  0.00160583
        4713     -3.9357    -3.82741  0.00160565
        4714    -3.88269    -3.82742  0.00160535
        4715     -3.8117    -3.82742  0.00160502
        4716    -3.77088     -3.8274  0.00160472
        4717    -3.89376    -3.82742  0.00160444
        4718     -3.8659    -3.82743  0.00160412
        4719    -3.76268    -3.82741  0.00160384
        4720    -3.91684    -3.82743  0.00160361
        4721    -3.92193    -3.82745   0.0016034
        4722    -3.90031    -3.82747  0.00160313
        4723    -3.88726    -3.82748  0.00160284
        4724    -3.90194    -3.82749  0.00160258
        4725     -3.9098    -3.82751  0.00160234
        4726      -3.893    -3.82753  0.00160206
        4727    -3.88982    -3.82754  0.00160177
        4728    -3.89566    -3.82755   0.0016015
        4729    -3.74682    -3.82754  0.00160125
        4730    -3.71795    -3.82751  0.00160108
        4731     -3.5943    -3.82746   0.0016015
        4732    -3.63598    -3.82742  0.00160167
        4733      -3.588    -3.82737  0.00160213
        4734    -3.65294    -3.82734  0.00160222
        4735    -3.74469    -3.82732  0.00160198
        4736     -3.6897    -3.82729   0.0016019
        4737    -3.78599    -3.82728  0.00160159
        4738    -3.79886    -3.82727  0.00160126
        4739    -3.68459    -3.82724  0.00160121
        4740    -3.74494    -3.82723  0.00160096
        4741    -3.76487    -3.82721  0.00160068
        4742    -3.72179    -3.82719   0.0016005
        4743    -3.86931     -3.8272  0.00160018
        4744    -3.89658    -3.82722  0.00159991
        4745    -3.80394    -3.82721  0.00159958
        4746     -3.8387    -3.82721  0.00159925
        4747    -3.77612     -3.8272  0.00159895
        4748    -3.77007    -3.82719  0.00159866
        4749    -3.73235    -3.82717  0.00159844
        4750    -3.85424    -3.82718  0.00159812
        4751     -3.8668    -3.82718   0.0015978
        4752    -3.88365     -3.8272  0.00159751
        4753    -3.95663    -3.82722  0.00159741
        4754    -3.93666    -3.82725  0.00159724
        4755    -3.97991    -3.82728  0.00159722
        4756    -4.00649    -3.82732  0.00159733
        4757    -3.96369    -3.82734  0.00159725
        4758    -3.84581    -3.82735  0.00159692
        4759    -3.75353    -3.82733  0.00159666
        4760    -3.69784    -3.82731  0.00159656
        4761    -3.81137     -3.8273  0.00159623
        4762    -3.89107    -3.82732  0.00159595
        4763    -3.78868    -3.82731  0.00159563
        4764    -3.77348     -3.8273  0.00159534
        4765    -3.85426     -3.8273  0.00159501
        4766    -3.86806    -3.82731   0.0015947
        4767    -3.82644    -3.82731  0.00159437
