#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
        4461   0.0152778   0.0152778   6.083e-11
        4462   0.0152778   0.0152778 6.08232e-11
        4463   0.0152778   0.0152778 6.06664e-11
        4464   0.0152778   0.0152778 6.05092e-11
        4465   0.0152778   0.0152778 6.05025e-11
        4466   0.0152778   0.0152778  6.0345e-11
        4467   0.0152778   0.0152778 6.01872e-11
        4468   0.0152778   0.0152778 6.01301e-11
        4469   0.0152778   0.0152778 6.00224e-11
        4470   0.0152778   0.0152778 5.98639e-11
        4471   0.0152778   0.0152778 5.97559e-11
        4472   0.0152778   0.0152778 5.97492e-11
        4473   0.0152778   0.0152778 5.95902e-11
        4474   0.0152778   0.0152778 5.94308e-11
        4475   0.0152778   0.0152778 5.93732e-11
        4476   0.0152778   0.0152778 5.92644e-11
        4477   0.0152778   0.0152778 5.91044e-11
        4478   0.0152778   0.0152778 5.90465e-11
        4479   0.0152778   0.0152778 5.89373e-11
        4480   0.0152778   0.0152778 5.87766e-11
        4481   0.0152778   0.0152778 5.87185e-11
        4482   0.0152778   0.0152778 5.85573e-11
        4483   0.0152778   0.0152778 5.84474e-11
        4484   0.0152778   0.0152778 5.82855e-11
        4485   0.0152778   0.0152778 5.82271e-11
        4486   0.0152778   0.0152778 5.81168e-11
        4487   0.0152778   0.0152778 5.79541e-11
        4488   0.0152778   0.0152778 5.78956e-11
        4489   0.0152778   0.0152778 5.77847e-11
        4490   0.0152778   0.0152778 5.76213e-11
        4491   0.0152778   0.0152778 5.75625e-11
        4492   0.0152778   0.0152778 5.73986e-11
        4493   0.0152778   0.0152778  5.7287e-11
        4494   0.0152778   0.0152778  5.7228e-11
        4495   0.0152778   0.0152778 5.70633e-11
        4496   0.0152778   0.0152778 5.69512e-11
        4497   0.0152778   0.0152778  5.6892e-11
        4498   0.0152778   0.0152778 5.67265e-11
        4499   0.0152778   0.0152778 5.65607e-11
        4500   0.0152778   0.0152778 5.64478e-11
        4501   0.0152778   0.0152778 5.63881e-11
        4502   0.0152778   0.0152778 5.62215e-11
        4503   0.0152778   0.0152778  5.6108e-11
        4504   0.0152778   0.0152778 5.60481e-11
        4505   0.0152778   0.0152778 5.59345e-11
        4506   0.0152778   0.0152778 5.58206e-11
        4507   0.0152778   0.0152778 5.57605e-11
        4508   0.0152778   0.0152778 5.55923e-11
        4509   0.0152778   0.0152778 5.54237e-11
        4510   0.0152778   0.0152778 5.54175e-11
        4511   0.0152778   0.0152778 5.52485e-11
        4512   0.0152778   0.0152778  5.5079e-11
        4513   0.0152778   0.0152778 5.50729e-11
        4514   0.0152778   0.0152778  5.4903e-11
        4515   0.0152778   0.0152778 5.47327e-11
        4516   0.0152778   0.0152778 5.47266e-11
        4517   0.0152778   0.0152778 5.45558e-11
        4518   0.0152778   0.0152778 5.43845e-11
        4519   0.0152778   0.0152778 5.42128e-11
        4520   0.0152778   0.0152778 5.42068e-11
        4521   0.0152778   0.0152778 5.40347e-11
        4522   0.0152778   0.0152778  5.3862e-11
        4523   0.0152778   0.0152778 5.38561e-11
        4524   0.0152778   0.0152778  5.3683e-11
        4525   0.0152778   0.0152778 5.35094e-11
        4526   0.0152778   0.0152778 5.35035e-11
        4527   0.0152778   0.0152778 5.33294e-11
        4528   0.0152778   0.0152778 5.31549e-11
        4529   0.0152778   0.0152778 5.30927e-11
        4530   0.0152778   0.0152778  5.2974e-11
        4531   0.0152778   0.0152778 5.27984e-11
        4532   0.0152778   0.0152778 5.27359e-11
        4533   0.0152778   0.0152778 5.26166e-11
        4534   0.0152778   0.0152778 5.24401e-11
        4535   0.0152778   0.0152778 5.23773e-11
        4536   0.0152778   0.0152778 5.22573e-11
        4537   0.0152778   0.0152778  5.2137e-11
        4538   0.0152778   0.0152778  5.2074e-11
        4539   0.0152778   0.0152778 5.19534e-11
        4540   0.0152778   0.0152778  5.1775e-11
        4541   0.0152778   0.0152778 5.17117e-11
        4542   0.0152778   0.0152778 5.15325e-11
        4543   0.0152778   0.0152778  5.1411e-11
        4544   0.0152778   0.0152778 5.13472e-11
        4545   0.0152778   0.0152778 5.11671e-11
        4546   0.0152778   0.0152778 5.10448e-11
        4547   0.0152778   0.0152778 5.09807e-11
        4548   0.0152778   0.0152778 5.07994e-11
        4549   0.0152778   0.0152778 5.06764e-11
        4550   0.0152778   0.0152778  5.0612e-11
        4551   0.0152778   0.0152778 5.04296e-11
        4552   0.0152778   0.0152778 5.03058e-11
        4553   0.0152778   0.0152778 5.02411e-11
        4554   0.0152778   0.0152778 5.00576e-11
        4555   0.0152778   0.0152778  4.9933e-11
        4556   0.0152778   0.0152778 4.98679e-11
        4557   0.0152778   0.0152778 4.96832e-11
        4558   0.0152778   0.0152778 4.94979e-11
        4559   0.0152778   0.0152778 4.94924e-11
        4560   0.0152778   0.0152778 4.93065e-11
        4561   0.0152778   0.0152778   4.912e-11
        4562   0.0152778   0.0152778 4.91146e-11
        4563   0.0152778   0.0152778 4.89274e-11
        4564   0.0152778   0.0152778 4.87396e-11
        4565   0.0152778   0.0152778 4.87343e-11
        4566   0.0152778   0.0152778 4.85459e-11
        4567   0.0152778   0.0152778 4.83568e-11
        4568   0.0152778   0.0152778 4.83515e-11
        4569   0.0152778   0.0152778 4.81618e-11
        4570   0.0152778   0.0152778 4.79715e-11
        4571   0.0152778   0.0152778 4.79662e-11
        4572   0.0152778   0.0152778 4.78372e-11
        4573   0.0152778   0.0152778 4.76457e-11
        4574   0.0152778   0.0152778 4.76405e-11
        4575   0.0152778   0.0152778 4.74484e-11
        4576   0.0152778   0.0152778 4.72555e-11
        4577   0.0152778   0.0152778 4.71877e-11
        4578   0.0152778   0.0152778 4.70569e-11
        4579   0.0152778   0.0152778 4.68626e-11
        4580   0.0152778   0.0152778 4.67943e-11
        4581   0.0152778   0.0152778 4.66626e-11
        4582   0.0152778   0.0152778 4.64669e-11
        4583   0.0152778   0.0152778 4.63982e-11
        4584   0.0152778   0.0152778 4.62655e-11
        4585   0.0152778   0.0152778 4.60684e-11
        4586   0.0152778   0.0152778 4.59991e-11
        4587   0.0152778   0.0152778 4.58655e-11
        4588   0.0152778   0.0152778 4.56668e-11
        4589   0.0152778   0.0152778 4.55971e-11
        4590   0.0152778   0.0152778 4.54624e-11
        4591   0.0152778   0.0152778 4.52623e-11
        4592   0.0152778   0.0152778 4.51921e-11
        4593   0.0152778   0.0152778 4.50564e-11
        4594   0.0152778   0.0152778 4.48546e-11
        4595   0.0152778   0.0152778 4.47839e-11
        4596   0.0152778   0.0152778 4.46471e-11
        4597   0.0152778   0.0152778 4.44437e-11
        4598   0.0152778   0.0152778 4.43725e-11
        4599   0.0152778   0.0152778 4.42346e-11
        4600   0.0152778   0.0152778 4.40295e-11
        4601   0.0152778   0.0152778 4.39578e-11
        4602   0.0152778   0.0152778 4.38188e-11
        4603   0.0152778   0.0152778  4.3612e-11
        4604   0.0152778   0.0152778 4.35397e-11
        4605   0.0152778   0.0152778 4.34673e-11
        4606   0.0152778   0.0152778  4.3259e-11
        4607   0.0152778   0.0152778 4.31863e-11
        4608   0.0152778   0.0152778 4.30451e-11
        4609   0.0152778   0.0152778  4.2835e-11
        4610   0.0152778   0.0152778 4.27617e-11
        4611   0.0152778   0.0152778 4.26193e-11
        4612   0.0152778   0.0152778 4.24074e-11
        4613   0.0152778   0.0152778 4.23334e-11
        4614   0.0152778   0.0152778 4.21898e-11
        4615   0.0152778   0.0152778 4.21156e-11
        4616   0.0152778   0.0152778 4.19013e-11
        4617   0.0152778   0.0152778 4.17564e-11
        4618   0.0152778   0.0152778 4.16816e-11
        4619   0.0152778   0.0152778 4.14653e-11
        4620   0.0152778   0.0152778 4.13191e-11
        4621   0.0152778   0.0152778 4.12436e-11
        4622   0.0152778   0.0152778 4.10252e-11
        4623   0.0152778   0.0152778 4.08776e-11
        4624   0.0152778   0.0152778 4.08014e-11
        4625   0.0152778   0.0152778  4.0581e-11
        4626   0.0152778   0.0152778 4.04319e-11
        4627   0.0152778   0.0152778  4.0355e-11
        4628   0.0152778   0.0152778 4.01324e-11
        4629   0.0152778   0.0152778 3.99818e-11
        4630   0.0152778   0.0152778 3.99042e-11
        4631   0.0152778   0.0152778 3.96793e-11
        4632   0.0152778   0.0152778 3.95272e-11
        4633   0.0152778   0.0152778 3.94489e-11
        4634   0.0152778   0.0152778 3.92216e-11
        4635   0.0152778   0.0152778 3.92173e-11
        4636   0.0152778   0.0152778 3.89888e-11
        4637   0.0152778   0.0152778 3.87591e-11
        4638   0.0152778   0.0152778 3.87549e-11
        4639   0.0152778   0.0152778 3.85239e-11
        4640   0.0152778   0.0152778 3.83678e-11
        4641   0.0152778   0.0152778 3.83636e-11
        4642   0.0152778   0.0152778 3.81305e-11
        4643   0.0152778   0.0152778  3.7896e-11
        4644   0.0152778   0.0152778 3.78919e-11
        4645   0.0152778   0.0152778 3.76561e-11
        4646   0.0152778   0.0152778 3.74189e-11
        4647   0.0152778   0.0152778 3.74149e-11
        4648   0.0152778   0.0152778 3.71763e-11
        4649   0.0152778   0.0152778 3.70938e-11
        4650   0.0152778   0.0152778 3.69323e-11
        4651   0.0152778   0.0152778 3.66909e-11
        4652   0.0152778   0.0152778 3.66074e-11
        4653   0.0152778   0.0152778  3.6444e-11
        4654   0.0152778   0.0152778 3.61996e-11
        4655   0.0152778   0.0152778 3.61151e-11
        4656   0.0152778   0.0152778 3.59497e-11
        4657   0.0152778   0.0152778 3.57021e-11
        4658   0.0152778   0.0152778 3.56167e-11
        4659   0.0152778   0.0152778 3.54491e-11
        4660   0.0152778   0.0152778 3.51983e-11
        4661   0.0152778   0.0152778 3.51118e-11
        4662   0.0152778   0.0152778 3.49421e-11
        4663   0.0152778   0.0152778  3.4855e-11
        4664   0.0152778   0.0152778 3.46003e-11
        4665   0.0152778   0.0152778 3.44282e-11
        4666   0.0152778   0.0152778   3.434e-11
        4667   0.0152778   0.0152778 3.40817e-11
        4668   0.0152778   0.0152778 3.39072e-11
        4669   0.0152778   0.0152778 3.38179e-11
        4670   0.0152778   0.0152778 3.36422e-11
        4671   0.0152778   0.0152778 3.33788e-11
        4672   0.0152778   0.0152778 3.32882e-11
        4673   0.0152778   0.0152778 3.31099e-11
        4674   0.0152778   0.0152778 3.30187e-11
        4675   0.0152778   0.0152778 3.28391e-11
        4676   0.0152778   0.0152778 3.26585e-11
        4677   0.0152778   0.0152778 3.25662e-11
        4678   0.0152778   0.0152778 3.22947e-11
        4679   0.0152778   0.0152778 3.21114e-11
        4680   0.0152778   0.0152778 3.20176e-11
        4681   0.0152778   0.0152778 3.17417e-11
        4682   0.0152778   0.0152778 3.15554e-11
        4683   0.0152778   0.0152778 3.14602e-11
        4684   0.0152778   0.0152778 3.11797e-11
        4685   0.0152778   0.0152778 3.11763e-11
        4686   0.0152778   0.0152778 3.08934e-11
        4687   0.0152778   0.0152778  3.0608e-11
        4688   0.0152778   0.0152778 3.06048e-11
        4689   0.0152778   0.0152778 3.03168e-11
        4690   0.0152778   0.0152778 3.01223e-11
        4691   0.0152778   0.0152778  3.0023e-11
        4692   0.0152778   0.0152778 2.97298e-11
        4693   0.0152778   0.0152778 2.97266e-11
        4694   0.0152778   0.0152778 2.94306e-11
        4695   0.0152778   0.0152778 2.91317e-11
        4696   0.0152778   0.0152778 2.91286e-11
        4697   0.0152778   0.0152778 2.88268e-11
        4698   0.0152778   0.0152778 2.85219e-11
        4699   0.0152778   0.0152778 2.85188e-11
        4700   0.0152778   0.0152778 2.82108e-11
        4701   0.0152778   0.0152778 2.78995e-11
        4702   0.0152778   0.0152778 2.78966e-11
        4703   0.0152778   0.0152778 2.75819e-11
        4704   0.0152778   0.0152778 2.74743e-11
        4705   0.0152778   0.0152778 2.72609e-11
        4706   0.0152778   0.0152778 2.69392e-11
        4707   0.0152778   0.0152778 2.69363e-11
        4708   0.0152778   0.0152778 2.66109e-11
        4709   0.0152778   0.0152778 2.62816e-11
        4710   0.0152778   0.0152778 2.62788e-11
        4711   0.0152778   0.0152778 2.60561e-11
        4712   0.0152778   0.0152778 2.59427e-11
        4713   0.0152778   0.0152778 2.57173e-11
        4714   0.0152778   0.0152778 2.53769e-11
        4715   0.0152778   0.0152778 2.52607e-11
        4716   0.0152778   0.0152778 2.50295e-11
        4717   0.0152778   0.0152778   2.468e-11
        4718   0.0152778   0.0152778 2.45607e-11
        4719   0.0152778   0.0152778 2.43231e-11
        4720   0.0152778   0.0152778 2.42022e-11
        4721   0.0152778   0.0152778 2.39612e-11
        4722   0.0152778   0.0152778 2.35965e-11
        4723   0.0152778   0.0152778 2.34721e-11
        4724   0.0152778   0.0152778 2.32238e-11
        4725   0.0152778   0.0152778 2.28478e-11
        4726   0.0152778   0.0152778 2.27195e-11
        4727   0.0152778   0.0152778 2.24633e-11
        4728   0.0152778   0.0152778 2.23329e-11
        4729   0.0152778   0.0152778 2.19422e-11
        4730   0.0152778   0.0152778 2.16771e-11
        4731   0.0152778   0.0152778 2.15423e-11
        4732   0.0152778   0.0152778 2.12724e-11
        4733   0.0152778   0.0152778 2.08624e-11
        4734   0.0152778   0.0152778 2.07225e-11
        4735   0.0152778   0.0152778 2.04422e-11
        4736   0.0152778   0.0152778 2.02995e-11
        4737   0.0152778   0.0152778   1.987e-11
        4738   0.0152778   0.0152778 1.95779e-11
        4739   0.0152778   0.0152778 1.94291e-11
        4740   0.0152778   0.0152778 1.89804e-11
        4741   0.0152778   0.0152778 1.89784e-11
        4742   0.0152778   0.0152778 1.85191e-11
        4743   0.0152778   0.0152778 1.82059e-11
        4744   0.0152778   0.0152778 1.80464e-11
        4745   0.0152778   0.0152778 1.75632e-11
        4746   0.0152778   0.0152778  1.7398e-11
        4747   0.0152778   0.0152778 1.72313e-11
        4748   0.0152778   0.0152778 1.67251e-11
        4749   0.0152778   0.0152778 1.67233e-11
        4750   0.0152778   0.0152778 1.62016e-11
        4751   0.0152778   0.0152778 1.58438e-11
        4752   0.0152778   0.0152778 1.56611e-11
        4753   0.0152778   0.0152778 1.51033e-11
        4754   0.0152778   0.0152778 1.51017e-11
        4755   0.0152778   0.0152778 1.45228e-11
        4756   0.0152778   0.0152778 1.39201e-11
        4757   0.0152778   0.0152778 1.39187e-11
        4758   0.0152778   0.0152778  1.3289e-11
        4759   0.0152778   0.0152778 1.26283e-11
        4760   0.0152778   0.0152778  1.2627e-11
        4761   0.0152778   0.0152778 1.19302e-11
        4762   0.0152778   0.0152778 1.19289e-11
        4763   0.0152778   0.0152778 1.11891e-11
        4764   0.0152778   0.0152778 1.03972e-11
        4765   0.0152778   0.0152778 1.03961e-11
        4766   0.0152778   0.0152778 9.53912e-12
        4767   0.0152778   0.0152778 9.23524e-12
        4768   0.0152778   0.0152778 8.59664e-12
        4769   0.0152778   0.0152778 7.53896e-12
        4770   0.0152778   0.0152778 7.53817e-12
        4771   0.0152778   0.0152778 6.30622e-12
        4772   0.0152778   0.0152778 4.76656e-12
        4773   0.0152778   0.0152778 4.76606e-12
        4774   0.0152778   0.0152778 2.38278e-12
        4775   0.0152778   0.0152778           0
        4776   0.0152778   0.0152778 3.36905e-12
        4777   0.0152778   0.0152778 5.32638e-12
        4778   0.0152778   0.0152778 5.32583e-12
        4779   0.0152778   0.0152778 6.73599e-12
        4780   0.0152778   0.0152778 7.14385e-12
        4781   0.0152778   0.0152778   7.897e-12
        4782   0.0152778   0.0152778 8.90809e-12
        4783   0.0152778   0.0152778 9.21978e-12
        4784   0.0152778   0.0152778 9.52115e-12
        4785   0.0152778   0.0152778 9.81315e-12
        4786   0.0152778   0.0152778 1.03733e-11
        4787   0.0152778   0.0152778  1.1161e-11
        4788   0.0152778   0.0152778 1.14107e-11
        4789   0.0152778   0.0152778 1.18952e-11
        4790   0.0152778   0.0152778 1.21295e-11
        4791   0.0152778   0.0152778 1.28089e-11
        4792   0.0152778   0.0152778 1.32418e-11
        4793   0.0152778   0.0152778 1.34523e-11
        4794   0.0152778   0.0152778 1.38649e-11
        4795   0.0152778   0.0152778 1.40658e-11
        4796   0.0152778   0.0152778 1.46547e-11
        4797   0.0152778   0.0152778 1.50339e-11
